Order_ID,Order_Date,Customer_ID,Customer_Name,Age,Gender,City,Product,Category,Quantity,Unit_Price,Total_Sales,Order_Year,Order_Month,Product_Category,Order_Day,Total_Sales_Calc,Sales_Match,Age_Group
ORD100349,27-03-2025,CUST9304,Customer_216,38,Female,Bengaluru,Shoes,Fashion,2,32332.27,64664.54,2025,3,Other,27,64664.54,TRUE,Adult
ORD100351,26-03-2025,CUST6828,Customer_222,50,Male,Bengaluru,Chair,Furniture,3,42538.14,127614.42,2025,3,Other,26,127614.42,TRUE,Middle Age
ORD100352,24-02-2025,CUST1170,Customer_67,37,Male,Mumbai,Mobile,Electronics,4,25840.34,103361.36,2025,2,Other,24,103361.36,TRUE,Adult
ORD100353,13-02-2025,CUST3075,Customer_249,55,Male,Bengaluru,Laptop,Electronics,1,8162.84,8162.84,2025,2,Other,13,8162.84,TRUE,Middle Age
ORD100354,08-11-2025,CUST7104,Customer_498,34,Male,Mumbai,Chair,Furniture,5,49012.25,245061.25,2025,11,Other,8,245061.25,TRUE,Adult
ORD100355,20-10-2025,CUST3265,Customer_256,29,Male,Gaya,Rice,Grocery,5,19538.67,97693.35,2025,10,Other,20,97693.35,TRUE,Young Adult
ORD100356,17-08-2025,CUST4601,Customer_82,55,Female,Hyderabad,Book,Education,1,5053.68,5053.68,2025,8,Other,17,5053.68,TRUE,Middle Age
ORD100357,15-07-2025,CUST5743,Customer_248,28,Male,Gaya,Laptop,Electronics,6,14400.18,86401.08,2025,7,Other,15,86401.08,TRUE,Young Adult
ORD100358,11-08-2025,CUST8871,Customer_345,43,Female,Kolkata,Chair,Furniture,4,28464.26,113857.04,2025,8,Other,11,113857.04,TRUE,Adult
ORD100359,26-01-2025,CUST3763,Customer_221,32,Female,Delhi,Shoes,Fashion,5,40682.5,203412.5,2025,1,Other,26,203412.5,TRUE,Adult
ORD100050,11-02-2025,CUST6467,Customer_181,24,Female,Pune,Rice,Grocery,7,45480.39,318362.73,2025,2,Other,11,318362.73,TRUE,Young Adult
ORD100361,26-04-2025,CUST7309,Customer_266,52,Female,Delhi,Book,Education,6,42742.96,256457.76,2025,4,Other,26,256457.76,TRUE,Middle Age
ORD100362,01-10-2025,CUST3281,Customer_243,64,Female,Pune,Laptop,Electronics,10,19010.69,190106.9,2025,10,Other,1,190106.9,TRUE,Senior
ORD100363,30-04-2025,CUST9724,Customer_220,35,Male,Pune,Laptop,Electronics,5,31244.32,156221.6,2025,4,Other,30,156221.6,TRUE,Adult
ORD100364,16-11-2025,CUST5468,Customer_463,32,Male,Bengaluru,Laptop,Electronics,7,42733.08,299131.56,2025,11,Other,16,299131.56,TRUE,Adult
ORD100365,30-12-2025,CUST7621,Customer_375,61,Female,Gaya,Shoes,Fashion,1,44751.42,44751.42,2025,12,Other,30,44751.42,TRUE,Senior
ORD100366,13-03-2025,CUST9551,Customer_230,18,Male,Bengaluru,Mobile,Electronics,10,47493.59,474935.9,2025,3,Other,13,474935.9,TRUE,Teen
ORD100367,07-09-2025,CUST3023,Customer_223,43,Female,Gaya,Shoes,Fashion,8,46122.45,368979.6,2025,9,Other,7,368979.6,TRUE,Adult
ORD100368,06-06-2025,CUST5318,Customer_376,61,Male,Bengaluru,Shoes,Fashion,3,31028.12,93084.36,2025,6,Other,6,93084.36,TRUE,Senior
ORD100369,12-06-2025,CUST9900,Customer_496,26,Male,Bengaluru,Shoes,Fashion,2,48986.48,97972.96,2025,6,Other,12,97972.96,TRUE,Young Adult
ORD100370,26-01-2025,CUST6142,Customer_410,37,Male,Patna,Mobile,Electronics,10,12839.38,128393.8,2025,1,Other,26,128393.8,TRUE,Adult
ORD100371,25-09-2025,CUST8318,Customer_189,29,Female,Kolkata,Mobile,Electronics,1,6050.27,6050.27,2025,9,Other,25,6050.27,TRUE,Young Adult
ORD100372,15-06-2025,CUST9485,Customer_43,57,Male,Mumbai,Mobile,Electronics,2,42518.8,85037.6,2025,6,Other,15,85037.6,TRUE,Middle Age
ORD100373,04-06-2025,CUST9022,Customer_131,49,Female,Mumbai,Rice,Grocery,4,22806.21,91224.84,2025,6,Other,4,91224.84,TRUE,Middle Age
ORD100374,18-01-2025,CUST4041,Customer_433,32,Female,Bengaluru,Laptop,Electronics,4,39453.46,157813.84,2025,1,Other,18,157813.84,TRUE,Adult
ORD100376,28-02-2025,CUST9776,Customer_345,54,Female,Delhi,Rice,Grocery,3,11513.96,34541.88,2025,2,Other,28,34541.88,TRUE,Middle Age
ORD100377,25-10-2025,CUST9292,Customer_89,33,Male,Bengaluru,Shoes,Fashion,8,16079.7,128637.6,2025,10,Other,25,128637.6,TRUE,Adult
ORD100378,29-09-2025,CUST3607,Customer_266,64,Female,Patna,Book,Education,5,21152.92,105764.6,2025,9,Other,29,105764.6,TRUE,Senior
ORD100379,28-04-2025,CUST1032,Customer_20,22,Female,Pune,Mobile,Electronics,7,20998.7,146990.9,2025,4,Other,28,146990.9,TRUE,Young Adult
ORD100380,04-04-2025,CUST6531,Customer_218,57,Male,Kolkata,Rice,Grocery,6,13054.61,78327.66,2025,4,Other,4,78327.66,TRUE,Middle Age
ORD100381,07-06-2025,CUST4482,Customer_139,53,Male,Pune,Mobile,Electronics,9,46780.58,421025.22,2025,6,Other,7,421025.22,TRUE,Middle Age
ORD100382,16-10-2025,CUST4655,Customer_167,35,Male,Kolkata,Shoes,Fashion,7,34258.83,239811.81,2025,10,Other,16,239811.81,TRUE,Adult
ORD100383,25-08-2025,CUST3365,Customer_80,23,Male,Delhi,Mobile,Electronics,7,17055.84,119390.88,2025,8,Other,25,119390.88,TRUE,Young Adult
ORD100384,15-10-2025,CUST1481,Customer_40,40,Female,Patna,Chair,Furniture,10,7876.48,78764.8,2025,10,Other,15,78764.8,TRUE,Adult
ORD100385,24-11-2025,CUST2242,Customer_331,53,Female,Delhi,Mobile,Electronics,10,34976.79,349767.9,2025,11,Other,24,349767.9,TRUE,Middle Age
ORD100386,30-06-2025,CUST8164,Customer_156,34,Female,Delhi,Chair,Furniture,8,38672.34,309378.72,2025,6,Other,30,309378.72,TRUE,Adult
ORD100387,17-06-2025,CUST9469,Customer_426,18,Female,Kolkata,Shoes,Fashion,1,48695.59,48695.59,2025,6,Other,17,48695.59,TRUE,Teen
ORD100388,04-10-2025,CUST3129,Customer_138,39,Male,Hyderabad,Book,Education,9,41871.43,376842.87,2025,10,Other,4,376842.87,TRUE,Adult
ORD100389,30-08-2025,CUST6180,Customer_73,64,Male,Patna,Mobile,Electronics,6,26179.81,157078.86,2025,8,Other,30,157078.86,TRUE,Senior
ORD100390,23-03-2025,CUST2671,Customer_58,52,Male,Delhi,Shoes,Fashion,1,23398.57,23398.57,2025,3,Other,23,23398.57,TRUE,Middle Age
ORD100391,30-03-2025,CUST6111,Customer_388,20,Male,Kolkata,Laptop,Electronics,5,24596.56,122982.8,2025,3,Other,30,122982.8,TRUE,Young Adult
ORD100392,11-08-2025,CUST9927,Customer_357,37,Female,Bengaluru,Shoes,Fashion,1,35804.49,35804.49,2025,8,Other,11,35804.49,TRUE,Adult
ORD100393,09-09-2025,CUST3393,Customer_175,24,Female,Hyderabad,Mobile,Electronics,3,36239.15,108717.45,2025,9,Other,9,108717.45,TRUE,Young Adult
ORD100394,22-11-2025,CUST5569,Customer_188,27,Female,Pune,Shoes,Fashion,5,21143.07,105715.35,2025,11,Other,22,105715.35,TRUE,Young Adult
ORD100395,01-04-2025,CUST5128,Customer_192,47,Male,Bengaluru,Rice,Grocery,8,30277.06,242216.48,2025,4,Other,1,242216.48,TRUE,Middle Age
ORD100396,26-10-2025,CUST8053,Customer_159,53,Female,Mumbai,Laptop,Electronics,4,41264.56,165058.24,2025,10,Other,26,165058.24,TRUE,Middle Age
ORD100397,12-02-2025,CUST3345,Customer_202,35,Female,Gaya,Book,Education,5,11761.9,58809.5,2025,2,Other,12,58809.5,TRUE,Adult
ORD100398,07-03-2025,CUST6600,Customer_242,58,Female,Bengaluru,Mobile,Electronics,9,48807.37,439266.33,2025,3,Other,7,439266.33,TRUE,Middle Age
ORD100399,14-06-2025,CUST5615,Customer_56,63,Female,Bengaluru,Rice,Grocery,4,1895.99,7583.96,2025,6,Other,14,7583.96,TRUE,Senior
ORD100401,13-01-2025,CUST6037,Customer_121,28,Male,Patna,Mobile,Electronics,2,1793.29,3586.58,2025,1,Other,13,3586.58,TRUE,Young Adult
ORD100402,05-04-2025,CUST2137,Customer_57,40,Female,Mumbai,Shoes,Fashion,5,18223.06,91115.3,2025,4,Other,5,91115.3,TRUE,Adult
ORD100403,22-02-2025,CUST4625,Customer_296,25,Female,Gaya,Book,Education,7,43850.91,306956.37,2025,2,Other,22,306956.37,TRUE,Young Adult
ORD100404,10-01-2025,CUST4414,Customer_194,53,Female,Delhi,Book,Education,1,15617.29,15617.29,2025,1,Other,10,15617.29,TRUE,Middle Age
ORD100405,05-04-2025,CUST5778,Customer_346,37,Male,Patna,Shoes,Fashion,2,36062.36,72124.72,2025,4,Other,5,72124.72,TRUE,Adult
ORD100406,21-03-2025,CUST1528,Customer_170,46,Male,Patna,Mobile,Electronics,2,24194.96,48389.92,2025,3,Other,21,48389.92,TRUE,Middle Age
ORD100407,29-06-2025,CUST5430,Customer_333,48,Male,Mumbai,Shoes,Fashion,3,46253.94,138761.82,2025,6,Other,29,138761.82,TRUE,Middle Age
ORD100408,28-02-2025,CUST8759,Customer_20,64,Female,Hyderabad,Chair,Furniture,1,22534.47,22534.47,2025,2,Other,28,22534.47,TRUE,Senior
ORD100409,23-01-2025,CUST9421,Customer_355,64,Female,Bengaluru,Shoes,Fashion,5,23003.28,115016.4,2025,1,Other,23,115016.4,TRUE,Senior
ORD100410,07-07-2025,CUST3440,Customer_28,32,Female,Pune,Laptop,Electronics,5,6619.66,33098.3,2025,7,Other,7,33098.3,TRUE,Adult
ORD100411,11-07-2025,CUST6631,Customer_141,58,Male,Kolkata,Book,Education,4,7231.17,28924.68,2025,7,Other,11,28924.68,TRUE,Middle Age
ORD100412,16-12-2025,CUST9089,Customer_177,24,Male,Patna,Book,Education,10,14441.39,144413.9,2025,12,Other,16,144413.9,TRUE,Young Adult
ORD100413,03-12-2025,CUST4703,Customer_394,58,Male,Patna,Laptop,Electronics,4,39636.15,158544.6,2025,12,Other,3,158544.6,TRUE,Middle Age
ORD100414,18-07-2025,CUST4598,Customer_96,33,Female,Patna,Shoes,Fashion,10,6633.6,66336,2025,7,Other,18,66336,TRUE,Adult
ORD100415,16-01-2025,CUST3277,Customer_148,46,Female,Gaya,Mobile,Electronics,6,31722.52,190335.12,2025,1,Other,16,190335.12,TRUE,Middle Age
ORD100416,30-06-2025,CUST5932,Customer_183,62,Female,Gaya,Rice,Grocery,3,24990.09,74970.27,2025,6,Other,30,74970.27,TRUE,Senior
ORD100417,25-03-2025,CUST7628,Customer_120,56,Male,Bengaluru,Chair,Furniture,6,26716.59,160299.54,2025,3,Other,25,160299.54,TRUE,Middle Age
ORD100418,04-06-2025,CUST9942,Customer_466,29,Female,Kolkata,Mobile,Electronics,8,28813.93,230511.44,2025,6,Other,4,230511.44,TRUE,Young Adult
ORD100419,21-08-2025,CUST6436,Customer_288,52,Male,Bengaluru,Shoes,Fashion,2,2209.43,4418.86,2025,8,Other,21,4418.86,TRUE,Middle Age
ORD100420,12-05-2025,CUST2231,Customer_38,51,Male,Delhi,Mobile,Electronics,2,572.39,1144.78,2025,5,Other,12,1144.78,TRUE,Middle Age
ORD100421,04-10-2025,CUST2956,Customer_177,39,Male,Patna,Chair,Furniture,5,26522.29,132611.45,2025,10,Other,4,132611.45,TRUE,Adult
ORD100422,23-12-2025,CUST1764,Customer_47,24,Male,Hyderabad,Laptop,Electronics,2,25875.53,51751.06,2025,12,Other,23,51751.06,TRUE,Young Adult
ORD100423,03-04-2025,CUST9649,Customer_322,58,Male,Gaya,Mobile,Electronics,9,37176.15,334585.35,2025,4,Other,3,334585.35,TRUE,Middle Age
ORD100424,03-10-2025,CUST6655,Customer_192,31,Female,Pune,Laptop,Electronics,10,315.67,3156.7,2025,10,Other,3,3156.7,TRUE,Adult
ORD100425,28-02-2025,CUST4284,Customer_270,46,Male,Patna,Mobile,Electronics,1,30640.69,30640.69,2025,2,Other,28,30640.69,TRUE,Middle Age
ORD100426,21-06-2025,CUST4269,Customer_268,65,Female,Gaya,Laptop,Electronics,8,23432.88,187463.04,2025,6,Other,21,187463.04,TRUE,Senior
ORD100427,31-05-2025,CUST1253,Customer_334,32,Female,Gaya,Laptop,Electronics,3,29297.53,87892.59,2025,5,Other,31,87892.59,TRUE,Adult
ORD100428,14-02-2025,CUST9754,Customer_304,19,Male,Delhi,Chair,Furniture,6,33928.27,203569.62,2025,2,Other,14,203569.62,TRUE,Young Adult
ORD100429,08-08-2025,CUST2697,Customer_155,49,Male,Hyderabad,Book,Education,6,13857.45,83144.7,2025,8,Other,8,83144.7,TRUE,Middle Age
ORD100430,24-10-2025,CUST9209,Customer_233,21,Female,Mumbai,Laptop,Electronics,9,29804.26,268238.34,2025,10,Other,24,268238.34,TRUE,Young Adult
ORD100431,21-07-2025,CUST4215,Customer_103,28,Male,Delhi,Shoes,Fashion,9,12279.11,110511.99,2025,7,Other,21,110511.99,TRUE,Young Adult
ORD100432,04-02-2025,CUST2935,Customer_26,28,Male,Delhi,Mobile,Electronics,6,5060.75,30364.5,2025,2,Other,4,30364.5,TRUE,Young Adult
ORD100433,11-05-2025,CUST9381,Customer_352,45,Male,Kolkata,Laptop,Electronics,2,42427.93,84855.86,2025,5,Other,11,84855.86,TRUE,Adult
ORD100434,10-06-2025,CUST4982,Customer_370,33,Male,Delhi,Mobile,Electronics,10,43997.22,439972.2,2025,6,Other,10,439972.2,TRUE,Adult
ORD100435,05-01-2025,CUST4849,Customer_209,28,Male,Patna,Rice,Grocery,1,28812.06,28812.06,2025,1,Other,5,28812.06,TRUE,Young Adult
ORD100436,28-05-2025,CUST3418,Customer_499,33,Female,Gaya,Mobile,Electronics,1,1229.02,1229.02,2025,5,Other,28,1229.02,TRUE,Adult
ORD100437,01-08-2025,CUST3459,Customer_320,19,Male,Pune,Mobile,Electronics,3,29528.77,88586.31,2025,8,Other,1,88586.31,TRUE,Young Adult
ORD100438,29-11-2025,CUST7937,Customer_158,43,Female,Mumbai,Chair,Furniture,9,24864.11,223776.99,2025,11,Other,29,223776.99,TRUE,Adult
ORD100439,13-12-2025,CUST8269,Customer_104,34,Female,Bengaluru,Book,Education,8,11693.63,93549.04,2025,12,Other,13,93549.04,TRUE,Adult
ORD100440,26-05-2025,CUST9209,Customer_173,49,Female,Gaya,Shoes,Fashion,2,5988.17,11976.34,2025,5,Other,26,11976.34,TRUE,Middle Age
ORD100441,22-01-2025,CUST9619,Customer_491,30,Male,Pune,Mobile,Electronics,1,3839.04,3839.04,2025,1,Other,22,3839.04,TRUE,Young Adult
ORD100442,30-08-2025,CUST6887,Customer_423,21,Male,Delhi,Chair,Furniture,5,3146.73,15733.65,2025,8,Other,30,15733.65,TRUE,Young Adult
ORD100443,24-07-2025,CUST8515,Customer_445,22,Male,Mumbai,Chair,Furniture,7,33771.26,236398.82,2025,7,Other,24,236398.82,TRUE,Young Adult
ORD100444,01-10-2025,CUST9942,Customer_227,47,Male,Delhi,Mobile,Electronics,3,28342.81,85028.43,2025,10,Other,1,85028.43,TRUE,Middle Age
ORD100445,16-06-2025,CUST1256,Customer_279,34,Male,Kolkata,Mobile,Electronics,5,48457.94,242289.7,2025,6,Other,16,242289.7,TRUE,Adult
ORD100446,23-02-2025,CUST1841,Customer_129,45,Male,Kolkata,Book,Education,2,41096.75,82193.5,2025,2,Other,23,82193.5,TRUE,Adult
ORD100447,28-02-2025,CUST2777,Customer_417,49,Male,Gaya,Mobile,Electronics,9,19415.21,174736.89,2025,2,Other,28,174736.89,TRUE,Middle Age
ORD100448,08-02-2025,CUST2031,Customer_309,45,Female,Gaya,Shoes,Fashion,4,8654.13,34616.52,2025,2,Other,8,34616.52,TRUE,Adult
ORD100449,02-02-2025,CUST9219,Customer_132,30,Female,Gaya,Laptop,Electronics,5,26337.15,131685.75,2025,2,Other,2,131685.75,TRUE,Young Adult
ORD100451,28-02-2025,CUST3773,Customer_181,27,Male,Patna,Chair,Furniture,8,30576,244608,2025,2,Other,28,244608,TRUE,Young Adult
ORD100452,22-01-2025,CUST5766,Customer_85,27,Male,Gaya,Shoes,Fashion,7,32289.77,226028.39,2025,1,Other,22,226028.39,TRUE,Young Adult
ORD100453,30-08-2025,CUST1189,Customer_490,39,Female,Pune,Shoes,Fashion,2,18153.87,36307.74,2025,8,Other,30,36307.74,TRUE,Adult
ORD100454,15-09-2025,CUST4756,Customer_104,57,Female,Delhi,Laptop,Electronics,1,5815.69,5815.69,2025,9,Other,15,5815.69,TRUE,Middle Age
ORD100455,10-08-2025,CUST9125,Customer_19,21,Female,Mumbai,Chair,Furniture,1,47927.36,47927.36,2025,8,Other,10,47927.36,TRUE,Young Adult
ORD100456,16-04-2025,CUST6806,Customer_316,46,Male,Pune,Laptop,Electronics,8,30816.21,246529.68,2025,4,Other,16,246529.68,TRUE,Middle Age
ORD100457,17-02-2025,CUST9543,Customer_448,45,Female,Bengaluru,Chair,Furniture,2,45809.09,91618.18,2025,2,Other,17,91618.18,TRUE,Adult
ORD100458,20-03-2025,CUST6136,Customer_328,22,Male,Hyderabad,Chair,Furniture,10,7127.33,71273.3,2025,3,Other,20,71273.3,TRUE,Young Adult
ORD100459,28-04-2025,CUST9131,Customer_249,38,Female,Delhi,Book,Education,9,41434.83,372913.47,2025,4,Other,28,372913.47,TRUE,Adult
ORD100460,17-04-2025,CUST4317,Customer_498,50,Female,Delhi,Book,Education,4,36242.41,144969.64,2025,4,Other,17,144969.64,TRUE,Middle Age
ORD100461,11-07-2025,CUST5702,Customer_381,48,Female,Pune,Book,Education,10,13908.48,139084.8,2025,7,Other,11,139084.8,TRUE,Middle Age
ORD100462,22-03-2025,CUST9379,Customer_263,38,Female,Kolkata,Laptop,Electronics,1,9009.36,9009.36,2025,3,Other,22,9009.36,TRUE,Adult
ORD100463,25-04-2025,CUST7664,Customer_376,43,Female,Delhi,Shoes,Fashion,6,36021.08,216126.48,2025,4,Other,25,216126.48,TRUE,Adult
ORD100464,17-09-2025,CUST1710,Customer_355,46,Female,Hyderabad,Book,Education,10,44045.66,440456.6,2025,9,Other,17,440456.6,TRUE,Middle Age
ORD100465,30-07-2025,CUST2680,Customer_90,65,Female,Patna,Book,Education,3,41596.85,124790.55,2025,7,Other,30,124790.55,TRUE,Senior
ORD100466,25-08-2025,CUST6783,Customer_7,30,Male,Kolkata,Book,Education,9,21020.37,189183.33,2025,8,Other,25,189183.33,TRUE,Young Adult
ORD100467,27-05-2025,CUST8039,Customer_391,55,Female,Kolkata,Book,Education,6,28483.33,170899.98,2025,5,Other,27,170899.98,TRUE,Middle Age
ORD100468,23-12-2025,CUST7564,Customer_478,20,Female,Patna,Book,Education,8,22060.38,176483.04,2025,12,Other,23,176483.04,TRUE,Young Adult
ORD100469,15-04-2025,CUST8899,Customer_482,30,Male,Delhi,Mobile,Electronics,9,17074.46,153670.14,2025,4,Other,15,153670.14,TRUE,Young Adult
ORD100470,05-05-2025,CUST1453,Customer_60,51,Male,Gaya,Shoes,Fashion,6,7136.1,42816.6,2025,5,Other,5,42816.6,TRUE,Middle Age
ORD100471,18-11-2025,CUST5363,Customer_423,56,Male,Delhi,Rice,Grocery,4,33964.14,135856.56,2025,11,Other,18,135856.56,TRUE,Middle Age
ORD100472,19-03-2025,CUST8325,Customer_16,62,Female,Bengaluru,Chair,Furniture,7,46331.16,324318.12,2025,3,Other,19,324318.12,TRUE,Senior
ORD100473,23-02-2025,CUST7374,Customer_382,21,Male,Mumbai,Rice,Grocery,10,27530.02,275300.2,2025,2,Other,23,275300.2,TRUE,Young Adult
ORD100474,08-12-2025,CUST3741,Customer_461,57,Female,Mumbai,Laptop,Electronics,2,24291.74,48583.48,2025,12,Other,8,48583.48,TRUE,Middle Age
ORD100475,24-07-2025,CUST4758,Customer_372,63,Male,Pune,Laptop,Electronics,5,13257.79,66288.95,2025,7,Other,24,66288.95,TRUE,Senior
ORD100476,22-08-2025,CUST1940,Customer_40,48,Male,Gaya,Shoes,Fashion,10,16360.67,163606.7,2025,8,Other,22,163606.7,TRUE,Middle Age
ORD100477,27-05-2025,CUST3024,Customer_332,22,Female,Patna,Laptop,Electronics,6,40480.73,242884.38,2025,5,Other,27,242884.38,TRUE,Young Adult
ORD100478,09-10-2025,CUST7981,Customer_196,46,Male,Mumbai,Chair,Furniture,2,747.57,1495.14,2025,10,Other,9,1495.14,TRUE,Middle Age
ORD100479,22-08-2025,CUST9259,Customer_276,30,Male,Hyderabad,Laptop,Electronics,2,35420.46,70840.92,2025,8,Other,22,70840.92,TRUE,Young Adult
ORD100050,22-11-2025,CUST8225,Customer_468,64,Male,Bengaluru,Rice,Grocery,8,38957.59,311660.72,2025,11,Other,22,311660.72,TRUE,Senior
ORD100481,26-08-2025,CUST4966,Customer_367,47,Female,Bengaluru,Chair,Furniture,3,2762.18,8286.54,2025,8,Other,26,8286.54,TRUE,Middle Age
ORD100482,07-01-2025,CUST2632,Customer_321,56,Male,Kolkata,Laptop,Electronics,2,33800.83,67601.66,2025,1,Other,7,67601.66,TRUE,Middle Age
ORD100483,16-02-2025,CUST3723,Customer_208,52,Male,Kolkata,Laptop,Electronics,4,4113.4,16453.6,2025,2,Other,16,16453.6,TRUE,Middle Age
ORD100484,24-06-2025,CUST8322,Customer_429,28,Male,Hyderabad,Chair,Furniture,10,24297.48,242974.8,2025,6,Other,24,242974.8,TRUE,Young Adult
ORD100485,25-12-2025,CUST9464,Customer_357,39,Male,Gaya,Book,Education,9,5037.6,45338.4,2025,12,Other,25,45338.4,TRUE,Adult
ORD100486,15-11-2025,CUST4264,Customer_304,26,Female,Patna,Mobile,Electronics,8,34803.41,278427.28,2025,11,Other,15,278427.28,TRUE,Young Adult
ORD100487,24-08-2025,CUST8691,Customer_252,27,Male,Patna,Shoes,Fashion,9,9123.43,82110.87,2025,8,Other,24,82110.87,TRUE,Young Adult
ORD100488,22-02-2025,CUST7117,Customer_6,53,Female,Gaya,Chair,Furniture,6,6567.81,39406.86,2025,2,Other,22,39406.86,TRUE,Middle Age
ORD100489,24-08-2025,CUST4167,Customer_113,41,Female,Kolkata,Mobile,Electronics,9,27766.56,249899.04,2025,8,Other,24,249899.04,TRUE,Adult
ORD100490,16-04-2025,CUST6969,Customer_83,41,Female,Hyderabad,Rice,Grocery,5,33535.53,167677.65,2025,4,Other,16,167677.65,TRUE,Adult
ORD100491,18-04-2025,CUST9486,Customer_19,29,Male,Hyderabad,Shoes,Fashion,9,48011.48,432103.32,2025,4,Other,18,432103.32,TRUE,Young Adult
ORD100492,21-03-2025,CUST2708,Customer_57,52,Male,Delhi,Book,Education,9,21084.4,189759.6,2025,3,Other,21,189759.6,TRUE,Middle Age
ORD100493,28-12-2025,CUST1833,Customer_357,63,Male,Gaya,Book,Education,3,37002.06,111006.18,2025,12,Other,28,111006.18,TRUE,Senior
ORD100494,29-05-2025,CUST8425,Customer_254,47,Male,Delhi,Laptop,Electronics,3,33382.46,100147.38,2025,5,Other,29,100147.38,TRUE,Middle Age
ORD100495,28-07-2025,CUST3911,Customer_304,26,Female,Gaya,Shoes,Fashion,5,16321.45,81607.25,2025,7,Other,28,81607.25,TRUE,Young Adult
ORD100496,29-05-2025,CUST2812,Customer_249,55,Male,Gaya,Chair,Furniture,1,767.61,767.61,2025,5,Other,29,767.61,TRUE,Middle Age
ORD100497,07-04-2025,CUST8000,Customer_275,51,Male,Kolkata,Rice,Grocery,8,18862.36,150898.88,2025,4,Other,7,150898.88,TRUE,Middle Age
ORD100498,31-12-2025,CUST6862,Customer_257,45,Female,Patna,Chair,Furniture,2,47693.33,95386.66,2025,12,Other,31,95386.66,TRUE,Adult
ORD100499,24-08-2025,CUST1616,Customer_288,44,Female,Delhi,Mobile,Electronics,3,33234.99,99704.97,2025,8,Other,24,99704.97,TRUE,Adult
ORD100501,18-06-2025,CUST7494,Customer_188,30,Female,Mumbai,Mobile,Electronics,10,10702.89,107028.9,2025,6,Other,18,107028.9,TRUE,Young Adult
ORD100502,07-12-2025,CUST8789,Customer_4,52,Female,Delhi,Book,Education,2,13323.8,26647.6,2025,12,Other,7,26647.6,TRUE,Middle Age
ORD100503,30-04-2025,CUST4457,Customer_212,31,Female,Hyderabad,Laptop,Electronics,4,27565.01,110260.04,2025,4,Other,30,110260.04,TRUE,Adult
ORD100504,15-07-2025,CUST6258,Customer_229,52,Male,Pune,Mobile,Electronics,1,40225.63,40225.63,2025,7,Other,15,40225.63,TRUE,Middle Age
ORD100505,06-09-2025,CUST9324,Customer_58,61,Female,Hyderabad,Chair,Furniture,1,12494.97,12494.97,2025,9,Other,6,12494.97,TRUE,Senior
ORD100506,02-06-2025,CUST2027,Customer_458,32,Male,Gaya,Rice,Grocery,3,40440.72,121322.16,2025,6,Other,2,121322.16,TRUE,Adult
ORD100507,06-11-2025,CUST9966,Customer_199,44,Male,Kolkata,Laptop,Electronics,10,25386.4,253864,2025,11,Other,6,253864,TRUE,Adult
ORD100508,08-03-2025,CUST3747,Customer_322,47,Female,Mumbai,Laptop,Electronics,3,7991.06,23973.18,2025,3,Other,8,23973.18,TRUE,Middle Age
ORD100509,25-08-2025,CUST9303,Customer_321,44,Female,Kolkata,Mobile,Electronics,9,41886.87,376981.83,2025,8,Other,25,376981.83,TRUE,Adult
ORD100510,21-04-2025,CUST9282,Customer_322,58,Female,Mumbai,Laptop,Electronics,10,7062.57,70625.7,2025,4,Other,21,70625.7,TRUE,Middle Age
ORD100511,22-10-2025,CUST1565,Customer_353,27,Female,Delhi,Book,Education,10,8028.98,80289.8,2025,10,Other,22,80289.8,TRUE,Young Adult
ORD100512,29-10-2025,CUST6704,Customer_335,24,Female,Mumbai,Chair,Furniture,7,49735.32,348147.24,2025,10,Other,29,348147.24,TRUE,Young Adult
ORD100513,24-10-2025,CUST8023,Customer_118,50,Female,Mumbai,Shoes,Fashion,4,25461.32,101845.28,2025,10,Other,24,101845.28,TRUE,Middle Age
ORD100514,09-08-2025,CUST6860,Customer_168,30,Male,Bengaluru,Laptop,Electronics,1,30210.72,30210.72,2025,8,Other,9,30210.72,TRUE,Young Adult
ORD100515,12-02-2025,CUST2661,Customer_370,41,Male,Delhi,Mobile,Electronics,6,42150.74,252904.44,2025,2,Other,12,252904.44,TRUE,Adult
ORD100516,12-05-2025,CUST1316,Customer_3,37,Female,Delhi,Mobile,Electronics,1,16249.69,16249.69,2025,5,Other,12,16249.69,TRUE,Adult
ORD100517,09-05-2025,CUST7283,Customer_262,34,Male,Mumbai,Shoes,Fashion,6,16403.01,98418.06,2025,5,Other,9,98418.06,TRUE,Adult
ORD100518,16-12-2025,CUST3089,Customer_339,35,Female,Kolkata,Laptop,Electronics,7,19933.44,139534.08,2025,12,Other,16,139534.08,TRUE,Adult
ORD100519,19-12-2025,CUST8947,Customer_375,65,Female,Patna,Rice,Grocery,3,48879.87,146639.61,2025,12,Other,19,146639.61,TRUE,Senior
ORD100520,09-11-2025,CUST9042,Customer_354,31,Female,Hyderabad,Chair,Furniture,2,32458.06,64916.12,2025,11,Other,9,64916.12,TRUE,Adult
ORD100521,23-10-2025,CUST8907,Customer_51,47,Male,Hyderabad,Rice,Grocery,9,32104.55,288940.95,2025,10,Other,23,288940.95,TRUE,Middle Age
ORD100522,24-04-2025,CUST6260,Customer_455,37,Male,Gaya,Laptop,Electronics,3,35318.2,105954.6,2025,4,Other,24,105954.6,TRUE,Adult
ORD100523,05-07-2025,CUST9055,Customer_359,62,Male,Gaya,Mobile,Electronics,1,47870.04,47870.04,2025,7,Other,5,47870.04,TRUE,Senior
